_id,name,code,docstring,human_label,enriched_description
636767a21a6d9265ec018517,toByteArray,"public final byte[] toByteArray(){
  LinkedBuffer node=head;
  int offset=0, len;
  final byte[] buf=new byte[size];
  do {
    if ((len=node.offset - node.start) > 0) {
      System.arraycopy(node.buffer,node.start,buf,offset,len);
      offset+=len;
    }
  }
 while ((node=node.next) != null);
  return buf;
}
","/** 
 * Returns a single byte array containg all the contents written to the buffer(s).
 */
",Copy bytes from LinkedBuffer and return.,"1. One-line summary: Converts linked buffers to a single byte array.
2. Function behavior: This function copies data from a sequence of linked buffers into a new byte array and returns it.
3. Function signature: 
@return byte[]: A byte array containing the concatenated data from all linked buffers.
4. Examples: 
LinkedBuffer with data [1, 2] and [3, 4] -> [1, 2, 3, 4] (Concatenated output)
Single LinkedBuffer with data [5, 6] -> [5, 6] (Direct copy)
Empty LinkedBuffer sequence -> [] (Empty array)
5. Preconditions & Postconditions: Linked buffers are non-null; returns a contiguous byte array representing all data."
6367667d1a6d9265ec017401,unescapeJava,"public static String unescapeJava(String str) throws Exception {
  if (str == null) {
    return null;
  }
  StringWriter writer=new StringWriter(str.length());
  unescapeJava(writer,str);
  return writer.toString();
}
","/** 
 * <p>Unescapes any Java literals found in the <code>String</code>. For example, it will turn a sequence of <code>'\'</code> and <code>'n'</code> into a newline character, unless the <code>'\'</code> is preceded by another <code>'\'</code>.</p>
 * @param str the <code>String</code> to unescape, may be null
 * @return a new unescaped <code>String</code>, <code>null</code> if null string input
 */
",Unescapes Java that found in the String.,"1. One-line summary: Convert Java escape sequences in a string to actual characters.
2. Function behavior: Transforms escape sequences (like \n, \t) in the input string to their respective characters, writing the result to a StringWriter.
3. Function signature: 
   @param str String: input string containing Java escape sequences
   @return String: string with escape sequences converted
   @throws Exception: if an error occurs during transformation
4. Examples: ""Hello\\nWorld"" -> ""Hello\nWorld"" (newline converted) ""Tab\\tSeparated"" -> ""Tab\tSeparated"" (tab converted) ""\\\\"" -> ""\\"" (backslash preserved)
5. Preconditions & Postconditions: Input string may have escape sequences and the output will have them converted to respective characters."
636766f01a6d9265ec01763e,javaCharset,"private static String javaCharset(String charset){
  if (charset == null) {
    return null;
  }
  String mappedCharset=MIME2JAVA.get(charset.toLowerCase(Locale.ENGLISH));
  if (mappedCharset == null) {
    return charset;
  }
  return mappedCharset;
}
","/** 
 * Translate a MIME standard character set name into the Java equivalent.
 * @param charset The MIME standard name.
 * @return The Java equivalent for this name.
 */
",Translate a MIME standard charset name into the Java equivalent.,"1. One-line summary: Map MIME charset names to Java charset names.
2. Function behavior: Transforms a given charset name into its Java equivalent using a predefined mapping; returns the original if no mapping exists.
3. Function signature:
@param charset String: The charset name to map.
@return String: The corresponding Java charset name or original.
4. Examples: 
""UTF-8"" -> ""UTF8"" (maps MIME to Java names)
""ISO-8859-1"" -> ""ISO8859_1"" (maps MIME to Java names)
""custom-charset"" -> ""custom-charset"" (no mapping exists)
5. Preconditions & Postconditions: Input charset may be null; mapped or original charset is returned, handle case insensitively."
6367676a1a6d9265ec0181bf,quoteIfString,"public static Object quoteIfString(Object obj){
  return (obj instanceof String ? quote((String)obj) : obj);
}
","/** 
 * Turn the given Object into a String with single quotes if it is a String; keeping the Object as-is else.
 * @param obj the input Object (e.g. ""myString"")
 * @return the quoted String (e.g. ""'myString'""),or the input object as-is if not a String
 */
",Check whether an obj variable is of the String type.,"1. One-line summary: Returns quoted string if input is a string.
2. Function behavior: Checks if the object is a String and returns the quoted string; otherwise, returns the object unchanged.
3. Function signature:
   @param obj Object: Input object to check.
   @return Object: Quoted string if input is a String; original object otherwise.
4. Examples: 
   ""hello"" -> ""\""hello\"""" (input is a string)
   5 -> 5 (input is an integer)
   null -> null (input is null)
5. Preconditions & Postconditions: Input can be any object type; if it's a String, it gets quoted, otherwise returned as is."
636767501a6d9265ec017e86,previousNode,"@Override public ListNode<E> previousNode(){
  checkForComodification();
  if (!hasPrevious()) {
    throw new NoSuchElementException();
  }
  last=next=next.prev;
  nextIndex--;
  return last;
}
","/** 
 * {@inheritDoc}
 */
",Returns the previous ListNode.,"1. One-line summary: Returns the previous node in a doubly linked list.
2. Function behavior: Checks for concurrent modifications, verifies availability of a previous node, then updates and returns the previous node.
3. Function signature: 
   @return ListNode<E>: The previous node in the list.
   @throws NoSuchElementException: If no previous node exists.
4. Examples: 
   current node -> previous node (navigates backwards)
   start of list -> NoSuchElementException (no previous node)
5. Preconditions & Postconditions: List must not be concurrently modified, cursor must not be at the list start; post-execution, cursor steps back one node."
636766f21a6d9265ec017667,readShort,"public short readShort(final int offset){
  byte[] classBuffer=classFileBuffer;
  return (short)(((classBuffer[offset] & 0xFF) << 8) | (classBuffer[offset + 1] & 0xFF));
}
","/** 
 * Reads a signed short value in this  {@link ClassReader}. <i>This method is intended for  {@link Attribute} sub classes, and is normally not needed by class generators or adapters.</i>
 * @param offset the start offset of the value to be read in this {@link ClassReader}.
 * @return the read value.
 */
",Read a short value from classFileBuffer,"1. One-line summary: Reads a 16-bit signed integer from a byte array at a specified offset.
2. Function behavior: This function extracts two bytes from a byte array starting at a given offset and converts them into a short value.
3. Function signature:
   @param offset int: Index in the byte array to start reading from
   @return short: The 16-bit signed integer value from the byte array
4. Examples: 
   offset=0, classBuffer={0x01, 0x02} -> 258 (reads bytes {0x01, 0x02})
   offset=1, classBuffer={0x00, 0x01, 0x02} -> 258 (reads bytes {0x01, 0x02})
   offset=0, classBuffer={0xFF, 0xFF} -> -1 (reads bytes {0xFF, 0xFF})
5. Preconditions & Postconditions: The byte array must have at least two bytes available starting at the offset; converts two bytes to a short integer."
636767031a6d9265ec0178ef,copyArrayGrow1,"private static Object copyArrayGrow1(final Object array,final Class<?> newArrayComponentType){
  if (array != null) {
    int arrayLength=Array.getLength(array);
    Object newArray=Array.newInstance(array.getClass().getComponentType(),arrayLength + 1);
    System.arraycopy(array,0,newArray,0,arrayLength);
    return newArray;
  }
  return Array.newInstance(newArrayComponentType,1);
}
","/** 
 * Returns a copy of the given array of size 1 greater than the argument. The last value of the array is left to the default value.
 * @param array The array to copy, must not be <code>null</code>.
 * @param newArrayComponentType If <code>array</code> is <code>null</code>, create asize 1 array of this type.
 * @return A new copy of the array of size 1 greater than the input.
 */
",Copy the given array and add a default value at the end.,"1. One-line summary: Adds one element to the end of an array.
2. Function behavior: Creates a copy of the input array with an extra element added to its end; returns a new array of specified type if input is null.
3. Function signature: 
   @param array Object: The array to copy and grow.
   @param newArrayComponentType Class<?>: The component type for a new array if the input array is null.
   @return Object: The new array with one additional element.
4. Examples: 
   [1, 2, 3], Integer.class -> [1, 2, 3, null] (adds null to int array)
   null, Integer.class -> [null] (creates new int array with one null element)
   ['a', 'b'], Character.class -> ['a', 'b', null] (adds null to char array)
5. Preconditions & Postconditions: Input is an array or null; returns a new array with one more element, possibly null."
636767611a6d9265ec018116,intersection,"private Set<V> intersection(Set<V> set1,Set<V> set2){
  Set<V> a;
  Set<V> b;
  if (set1.size() <= set2.size()) {
    a=set1;
    b=set2;
  }
 else {
    a=set2;
    b=set1;
  }
  return a.stream().filter(b::contains).collect(Collectors.toSet());
}
","/** 
 * Efficient way to compute the intersection between two sets
 * @param set1 set $1$
 * @param set2 set $2$
 * @return intersection of set $1$ and $2$
 */
",Return the intersection between two sets.,"1. One-line summary: Finds the intersection of two sets.
2. Function behavior: Returns a set containing elements present in both input sets. Optimizes processing by iterating over the smaller set.
3. Function signature:
   @param set1 Set<V>: The first set of elements.
   @param set2 Set<V>: The second set of elements.
   @return Set<V>: A set containing the common elements of set1 and set2.
4. Examples: 
   {1, 2, 3}, {3, 4, 5} -> {3} (3 is common)
   {a, b}, {b, c, d} -> {b} (b is common)
   {}, {x, y} -> {} (no intersection)
5. Preconditions & Postconditions: Both input sets must be non-null, and the result set will have elements common to both input sets."
636766f71a6d9265ec017730,toNoNullStringArray,"static String[] toNoNullStringArray(Collection<?> collection){
  if (collection == null) {
    return ArrayUtils.EMPTY_STRING_ARRAY;
  }
  return toNoNullStringArray(collection.toArray());
}
","/** 
 * Converts the given Collection into an array of Strings. The returned array does not contain <code>null</code> entries. Note that  {@link Arrays#sort(Object[])} will throw an {@link NullPointerException} if an array element is <code>null</code>.
 * @param collection The collection to convert
 * @return A new array of Strings.
 */
","If collection is null, convert collection to EMPTY_STRING_ARRAY. Otherwise, convert collection to an array of strings and return the array. ???","1. One-line summary: Converts a collection to a string array excluding nulls.
2. Function behavior: Converts a Collection to a String array, removing null elements, or returns an empty array if the collection is null.
3. Function signature: @param collection Collection<?>: The collection to be converted @return String[]: A non-null string array after conversion
4. Examples: null -> [] (null input returns an empty array) [""a"", null, ""b""] -> [""a"", ""b""] (removes nulls) [] -> [] (empty collection returns empty array)
5. Preconditions & Postconditions: The input collection can be null or contain nulls; the output array contains only non-null strings or is empty."
636767081a6d9265ec0179a2,isAllZeros,"private static boolean isAllZeros(String s){
  if (s == null) {
    return true;
  }
  for (int i=s.length() - 1; i >= 0; i--) {
    if (s.charAt(i) != '0') {
      return false;
    }
  }
  return s.length() > 0;
}
","/** 
 * <p>Utility method for  {@link #createNumber(String)}.</p> <p>Returns <code>true</code> if s is <code>null</code>.</p>
 * @param s the String to check
 * @return if it is all zeros or <code>null</code>
 */
",Check whether a character string is all consist of zero. ,"1. One-line summary: Checks if a string consists entirely of zeros.

2. Function behavior: Returns true if the input string is null or contains only zero characters. Returns false if the string has any non-zero characters.

3. Function signature:
@param s String: Input string to check
@return boolean: True if the string is null or all zeros, false otherwise

4. Examples: 
null -> true (input is null)
""000"" -> true (all characters are zeros)
""100"" -> false (contains a non-zero character)

5. Preconditions & Postconditions: Input can be null; output is true if input is null or contains only zeros, otherwise false."
636767e01a6d9265ec018764,convertProperties,"private JsonObject convertProperties(List<KeyStringValuePair> properties){
  final JsonObject result=new JsonObject();
  for (  KeyStringValuePair kv : properties) {
    result.addProperty(kv.getKey(),kv.getValue());
  }
  return result;
}
","/** 
 * Convert process properties to source data
 */
",Convert process properties to the JsonObject.,"1. One-line summary: Converts a list of key-value pairs to a JsonObject.
2. Function behavior: The function iterates over a list of KeyStringValuePair objects and adds each key-value pair as a property in a new JsonObject. The resulting JsonObject contains all the key-value pairs from the input list.
3. Function signature:
   @param properties List<KeyStringValuePair>: List containing key-value pairs to be converted.
   @return JsonObject: JsonObject containing the converted properties.
4. Examples: 
   [{""key"":""name"",""value"":""John""}] -> {""name"":""John""} (single pair conversion)
   [{""key"":""age"",""value"":""25""}, {""key"":""country"",""value"":""USA""}] -> {""age"":""25"",""country"":""USA""} (multiple pairs conversion)
   [] -> {} (empty list to empty JsonObject)
5. Preconditions & Postconditions: Properties list should not contain null keys; result JsonObject will have all input key-value pairs."
636766ff1a6d9265ec017853,readLabel,"protected Label readLabel(final int bytecodeOffset,final Label[] labels){
  if (labels[bytecodeOffset] == null) {
    labels[bytecodeOffset]=new Label();
  }
  return labels[bytecodeOffset];
}
","/** 
 * Returns the label corresponding to the given bytecode offset. The default implementation of this method creates a label for the given offset if it has not been already created.
 * @param bytecodeOffset a bytecode offset in a method.
 * @param labels the already created labels, indexed by their offset. If a label already existsfor bytecodeOffset this method must not create a new one. Otherwise it must store the new label in this array.
 * @return a non null Label, which must be equal to labels[bytecodeOffset].
 */
","Return the label by the given bytecode offset if it has been created. Otherwise, creat a new label and return it.","1. One-line summary: Ensures a non-null Label at a given index in an array.
2. Function behavior: Checks if the Label at the specified bytecode offset is null. If null, it initializes a new Label at that position and returns it.
3. @param bytecodeOffset int: The index in the labels array to check and potentially initialize.
   @param labels Label[]: An array of Label objects.
   @return Label: The Label at the specified index after ensuring it is non-null.
4. Examples: 
   [null, L1, L2], 0 -> L0 (initialized new Label at index 0)
   [L0, L1, L2], 1 -> L1 (returned existing Label at index 1)
   [L0, null, L2], 1 -> L1 (initialized new Label at index 1)
5. Preconditions & Postconditions: bytecodeOffset must be within labels' bounds; ensures Label at specified index is non-null."
6367677d1a6d9265ec0182fd,toBoolean,"public static boolean toBoolean(String value,boolean dEfault){
  if (value == null)   return dEfault;
  String trimmedVal=value.trim();
  if (""true"".equalsIgnoreCase(trimmedVal))   return true;
  if (""false"".equalsIgnoreCase(trimmedVal))   return false;
  return dEfault;
}
","/** 
 * If <code>value</code> is ""true"", then <code>true</code> is returned. If <code>value</code> is ""false"", then <code>true</code> is returned. Otherwise, <code>default</code> is returned. <p>Case of value is unimportant.  
 */
","Check whether a string is true or false after ignore cases and trim the whitespaces at both ends. If so, its boolean value is returned. Otherwise, dEfault is returned.","1. One-line summary: Converts a string to a boolean or returns a default if null or unrecognized.
2. Function behavior: The function checks if a string is ""true"" or ""false"" (case-insensitive) and returns corresponding boolean; if null or unrecognized, it returns a specified default value.
3. Function signature:
@param value String: Input string to convert.
@param dEfault boolean: Default return value if input is null or unrecognized.
@return boolean: Converted boolean value or the default.
4. Examples: 
""true"", false -> true (matches ""true"")
""TrUe"", true -> true (case insensitive match)
""no"", false -> false (unrecognized string, returns default)
null, true -> true (null input, returns default)
5. Preconditions & Postconditions: Input string can be null; returns a boolean true, false, or the default value if unrecognized."
6367676a1a6d9265ec0181cd,trimLeadingWhitespace,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
","/** 
 * Trim leading whitespace from the given String.
 * @param str the String to check
 * @return the trimmed String
 * @see java.lang.Character#isWhitespace
 */
",Trim the leading whitespaces in a string.,"1. One-line summary: Removals leading whitespace from a string.
2. Function behavior: Iterates through a string and removes spaces from the start until no leading space is left, returning the modified string.
3. Function signature: 
   @return String: The trimmed string with no leading whitespace.
4. Examples: 
   ""  hello"" -> ""hello"" (leading spaces removed)
   ""\thello"" -> ""hello"" (leading tab removed)
   ""hello"" -> ""hello"" (no leading whitespace present)
5. Preconditions & Postconditions: Input string is non-null, returns string without leading whitespace."
636766fe1a6d9265ec01782a,readUtf,"final String readUtf(final int constantPoolEntryIndex,final char[] charBuffer){
  String value=constantUtf8Values[constantPoolEntryIndex];
  if (value != null) {
    return value;
  }
  int cpInfoOffset=cpInfoOffsets[constantPoolEntryIndex];
  return constantUtf8Values[constantPoolEntryIndex]=readUtf(cpInfoOffset + 2,readUnsignedShort(cpInfoOffset),charBuffer);
}
","/** 
 * Reads a CONSTANT_Utf8 constant pool entry in  {@link #classFileBuffer}.
 * @param constantPoolEntryIndex the index of a CONSTANT_Utf8 entry in the class's constant pooltable.
 * @param charBuffer the buffer to be used to read the string. This buffer must be sufficientlylarge. It is not automatically resized.
 * @return the String corresponding to the specified CONSTANT_Utf8 entry.
 */
",Read a CONSTANT_Utf8 constant pool entry in the classFileBuffer.,"1. One-line summary: Reads a UTF-8 string from a constant pool.
2. Function behavior: Retrieves or computes a UTF-8 string from a constant pool using its index and stores it for future access.
3. Function signature:
@param constantPoolEntryIndex int: Index of the constant pool entry.
@param charBuffer char[]: Buffer used during string reading.
@return String: The UTF-8 string from the constant pool.
4. Examples: 
0, [] -> ""exampleString"" (returns stored or computed UTF-8 string)
1, ['a','b'] -> ""anotherString"" (returns stored or computed UTF-8 string)
5. Preconditions & Postconditions: Requires valid index within constant pool; returns a UTF-8 string or null if not found."
636766851a6d9265ec01751b,decodeHexNibble,"private static char decodeHexNibble(final char c){
  if ('0' <= c && c <= '9') {
    return (char)(c - '0');
  }
 else   if ('a' <= c && c <= 'f') {
    return (char)(c - 'a' + 10);
  }
 else   if ('A' <= c && c <= 'F') {
    return (char)(c - 'A' + 10);
  }
 else {
    return Character.MAX_VALUE;
  }
}
","/** 
 * Helper to decode half of a hexadecimal number from a string.
 * @param c The ASCII character of the hexadecimal number to decode.Must be in the range  {@code [0-9a-fA-F]}.
 * @return The hexadecimal value represented in the ASCII charactergiven, or  {@link Character#MAX_VALUE} if the character is invalid.
 */
",Convert a hexadecimal number to binary and return its character type.,"1. One-line summary: Converts a hex character to its decimal value or returns a max character.
2. Function behavior: Maps a hexadecimal character to its integer value or returns a max value character if invalid.
3. Function signature:
@return char: The corresponding decimal value of the hex character or Character.MAX_VALUE if invalid.
4. Examples: '0' -> 0, 'a' -> 10, 'F' -> 15, 'g' -> Character.MAX_VALUE (not a valid hex)
5. Preconditions & Postconditions: Input must be a single character; returns a character representing decimal or max value."
636766f21a6d9265ec01767d,toString,"public static String toString(Object object){
  return (object == null) ? null : object.toString();
}
","/** 
 * Object to String ,when null object then null else return toString(); 
 */
","Convert object to string  if the object is not null. Otherwise, null is returned.","1. One-line summary: Converts an object to a string representation.
2. Function behavior: Returns the string form of an object or null if the object is null.
3. Function signature:
@return String: A string representation of the object or null.
4. Examples: 
null -> null (Object is null)
""Hello"" -> ""Hello"" (String object)
123 -> ""123"" (Integer converted to string)
5. Preconditions & Postconditions: Input can be any object; output is string or null."
636767581a6d9265ec017fc4,factorial,"public static long factorial(int n){
  long multi=1;
  for (int i=1; i <= n; i++) {
    multi=multi * i;
  }
  return multi;
}
","/** 
 * Calculate the factorial of $n$.
 * @param n the input number
 * @return the factorial
 */
",Calculate the factorial of the given number.,"1. One-line summary: Computes the factorial of a given integer.
2. Function behavior: The function multiplies all integers from 1 to n to compute the factorial. The result is returned as a long integer.
3. Function signature: 
@param n int: The integer for which the factorial is calculated.
@return long: The factorial of the input integer.
4. Examples: 
5 -> 120 (factorial of 5)
1 -> 1 (factorial of 1)
0 -> 1 (factorial of 0)
5. Preconditions & Postconditions: The input must be a non-negative integer, and the output will be the factorial of the input."
636767511a6d9265ec017eb6,selectOnOuterFace,"private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate,Node start,Node stop,int dir){
  OuterFaceCirculator circulator=start.iterator(dir);
  Node current=circulator.next();
  while (current != stop && !predicate.test(current)) {
    current=circulator.next();
  }
  return circulator;
}
","/** 
 * Either finds and returns a circulator to the node on the boundary of the component, which satisfies the  {@code predicate} or returns a circulator to the {@code stop} node.
 * @param predicate the condition the desired node should satisfy
 * @param start the node to start the search from
 * @param stop the node to end the search with
 * @param dir the direction to start the traversal in
 * @return a circulator to the node satisfying the {@code predicate} or to the {@code stop} node
 */
",Find a circulator to the node that satisfies the Interface predicate.,"1. One-line summary: Iterates through nodes on an outer face in a specific direction until a condition is met or a stop node is reached.
2. Function behavior: Starts from a node and iterates in a given direction using a circulator, stopping when either a predicate is satisfied or the stop node is reached, returning the circulator.
3. Function signature:
   @param predicate Predicate<Node>: Condition to be satisfied.
   @param start Node: Starting node for iteration.
   @param stop Node: Node where iteration stops unconditionally.
   @param dir int: Direction of iteration.
   @return OuterFaceCirculator: Circulator positioned at the found node or stop node.
4. Examples: 
   predicate matches, start, end, 1 -> circulator (predicate matched)
   no match, start, end, 1 -> circulator (reached end)
   predicate matches, start, end, -1 -> circulator (predicate matched in reverse)
5. Preconditions & Postconditions: Preconditions include valid nodes and a direction; postconditions guarantee a circulator on the node satisfying the predicate or on the stop node."
636767841a6d9265ec0183e8,add,"public void add(LoggingEvent event){
  ea[last]=event;
  if (++last == maxSize)   last=0;
  if (numElems < maxSize)   numElems++;
 else   if (++first == maxSize)   first=0;
}
","/** 
 * Add an <code>event</code> as the last event in the buffer.
 */
",Add an event as the last event in the buffer.,"1. One-line summary: Add an event to a circular buffer.
2. Function behavior: Inserts a LoggingEvent into a circular array buffer, updating pointers for head and tail as needed, and maintaining size constraints.
3. Function signature: 
   @param event LoggingEvent: the event to add to the buffer
4. Examples: 
   input -> 1st event added (circular buffer initially empty)
   input -> 11th event wraps around (buffer size 10, overwriting the oldest)
   input -> 5th event added without wrapping (buffer not full yet)
5. Preconditions & Postconditions: Buffer size maximum is maxSize; elements overwrite older ones when full."
636767a41a6d9265ec01857e,compareSigned,"private static int compareSigned(long a,long b){
  return (a < b) ? -1 : ((a > b) ? 1 : 0);
}
","/** 
 * Compares the two specified  {@code long} values. The sign of the value returned is the same as that of{@code ((Long) a).compareTo(b)}. <p> <b>Note for Java 7 and later:</b> this method should be treated as deprecated; use the equivalent {@link Long#compare} method instead.
 * @param a the first  {@code long} to compare
 * @param b the second  {@code long} to compare
 * @return a negative value if {@code a} is less than {@code b}; a positive value if  {@code a} is greater than{@code b}; or zero if they are equal
 */
",Compare two numbers.,"1. One-line summary: Compares two long integers.
2. Function behavior: Determines if one long integer is less than, greater than, or equal to another. Returns -1, 1, or 0 based on comparison.
3. Function signature:
   @param a long: first integer to compare
   @param b long: second integer to compare
   @return int: -1 if a < b, 1 if a > b, 0 if equal
4. Examples: 
   5L, 10L -> -1 (5 is less than 10)
   10L, 5L -> 1 (10 is greater than 5)
   10L, 10L -> 0 (10 is equal to 10)
5. Preconditions & Postconditions: Inputs are long integers; outputs an integer indicating comparison result."
636766a91a6d9265ec0175ae,putByteArray,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
  if (length + byteLength > data.length) {
    enlarge(byteLength);
  }
  if (byteArrayValue != null) {
    System.arraycopy(byteArrayValue,byteOffset,data,length,byteLength);
  }
  length+=byteLength;
  return this;
}
","/** 
 * Puts an array of bytes into this byte vector. The byte vector is automatically enlarged if necessary.
 * @param byteArrayValue an array of bytes. May be {@literal null} to put {@code byteLength} nullbytes into this byte vector.
 * @param byteOffset     index of the first byte of byteArrayValue that must be copied.
 * @param byteLength     number of bytes of byteArrayValue that must be copied.
 * @return this byte vector.
 */
",Add a byte array into the byte vector.,"1. One-line summary: Appends a specified subarray to a ByteVector.
2. Function behavior: It copies a section of a byte array into a ByteVector, enlarging the storage if needed, and updates the length.
3. Function signature:
@param byteArrayValue byte[]: The source byte array to be copied.
@param byteOffset int: The starting position in the byte array to begin copying.
@param byteLength int: The number of bytes to copy.
@return ByteVector: Returns the updated ByteVector instance.
4. Examples: 
[1,2,3,4], 1, 2 -> ByteVector (Copies [2,3] to ByteVector)
null, 0, 3 -> ByteVector (Does nothing if source is null)
[1,2,3], 0, 3 -> ByteVector (Copies entire byte array)
5. Preconditions & Postconditions: byteArrayValue can be null; byteOffset and byteLength must define a valid range within the byte array; the ByteVector is enlarged as needed during appending."
636766f11a6d9265ec01764f,values,"public Collection<Object> values(){
  ArrayList<Object> answer=new ArrayList<>(readMethods.size());
  for (Iterator<Object> iter=valueIterator(); iter.hasNext(); ) {
    answer.add(iter.next());
  }
  return Collections.unmodifiableList(answer);
}
","/** 
 * Returns the values for the BeanMap.
 * @return values for the BeanMap. The returned collection is not modifiable.
 */
",Return an unmodifiable list that contains all methods in the BeanMap.,"1. One-line summary: Returns an unmodifiable list of object values.
2. Function behavior: The function iterates through a collection, collects object values, and returns them as an unmodifiable list.
3. Function signature: 
@return Collection<Object>: A list of object values that cannot be modified.
4. Examples: [] -> [] (empty collection returns an empty list), [1, 2, 3] -> [1, 2, 3] (returns a list with same elements), [null, ""text""] -> [null, ""text""] (includes nulls and strings)
5. Preconditions & Postconditions: The collection must be iterable; output is unmodifiable and reflects the exact content and order of the input collection."
636766f81a6d9265ec017758,hashCode,"@Override public int hashCode(){
  int hashCode=13 * (sort == INTERNAL ? OBJECT : sort);
  if (sort >= ARRAY) {
    for (int i=valueBegin, end=valueEnd; i < end; i++) {
      hashCode=17 * (hashCode + valueBuffer.charAt(i));
    }
  }
  return hashCode;
}
","/** 
 * Returns a hash code value for this type.
 * @return a hash code value for this type.
 */
",Compute a hash code according to the type.,"1. One-line summary: Computes hash code for an object based on its sort and value buffer.
2. Function behavior: Calculates a hash code by first considering a sort-based multiplier, then iterating over a character buffer to further modify the hash code if the sort type is ARRAY or higher.
3. Function signature: 
   @return int: The computed hash code for this object.
4. Examples: sort=INTERNAL, valueBegin=0, valueEnd=3, valueBuffer=""abc"" -> 552 (based on character values)
   sort=EXTERNAL, valueBegin=1, valueEnd=4, valueBuffer=""defgh"" -> varies (different character range)
   sort=ARRAY, valueBegin=0, valueEnd=2, valueBuffer=""xy"" -> varies (ARRAY sort affects calculation)
5. Preconditions & Postconditions: Preconditions: sort is a valid integer, valueBuffer is correctly initialized string. Postconditions: Returns an integer hash code for the object."
6367676c1a6d9265ec01820b,deleteAny,"public static String deleteAny(String inString,String charsToDelete){
  if (!hasLength(inString) || !hasLength(charsToDelete)) {
    return inString;
  }
  StringBuilder sb=new StringBuilder();
  for (int i=0; i < inString.length(); i++) {
    char c=inString.charAt(i);
    if (charsToDelete.indexOf(c) == -1) {
      sb.append(c);
    }
  }
  return sb.toString();
}
","/** 
 * Delete any character in a given String.
 * @param inString the original String
 * @param charsToDelete a set of characters to delete.E.g. ""az\n"" will delete 'a's, 'z's and new lines.
 * @return the resulting String
 */
",Delete characters that exists in the intersection between two character strings of the first character string and return the first character string that is modified.,"1. One-line summary: Remove specified characters from input string.
2. Function behavior: The function removes all characters in `charsToDelete` from `inString` and returns the result. It does nothing if either string is empty.
3. Function signature: 
@param inString String: Input string to process
@param charsToDelete String: Characters to remove from the input string
@return String: Resulting string after removals
4. Examples: 
""hello"", ""l"" -> ""heo"" (removes 'l' from ""hello"")
""abcdef"", ""xz"" -> ""abcdef"" (removes no characters)
""abcabc"", ""abc"" -> """" (removes all 'a', 'b', and 'c')
5. Preconditions & Postconditions: Input strings are non-null; output retains input order minus deletions."
636766861a6d9265ec01755a,match,"public final MatchResult match(CharSequence uri){
  if (uri == null || uri.length() == 0)   return (regexPattern == null) ? EMPTY_STRING_MATCH_RESULT : null;
 else   if (regexPattern == null)   return null;
  Matcher m=regexPattern.matcher(uri);
  if (!m.matches())   return null;
  return (groupIndexes.length > 0) ? new GroupIndexMatchResult(m) : m;
}
","/** 
 * Match a URI against the pattern.
 * @param uri the uri to match against the template.
 * @return the match result, otherwise null if no match occurs.
 */
","If the match between the url and the pattern occurs, return the match result. Otherwise, return null.","1. One-line summary: Matches a URI with a regex pattern.
2. Function behavior: Matches the given URI against a regex pattern and returns a match result or null if no match is found.
3. Function signature: 
   @param uri CharSequence: The URI to match.
   @return MatchResult: The match result or null if no match is found.
4. Examples: 
   ""http://example.com"" -> MatchResult (match successful)
   null -> null (null input)
   """" -> null (empty input)
5. Preconditions & Postconditions: URI may be null or empty, returns a match result if the pattern matches, otherwise null."
636766f91a6d9265ec01777d,convertHexDigit,"public static byte convertHexDigit(byte b){
  if ((b >= '0') && (b <= '9'))   return (byte)(b - '0');
  if ((b >= 'a') && (b <= 'f'))   return (byte)(b - 'a' + 10);
  if ((b >= 'A') && (b <= 'F'))   return (byte)(b - 'A' + 10);
  throw new IllegalArgumentException(""!hex:"" + Integer.toHexString(0xff & b));
}
","/** 
 * @param b An ASCII encoded character 0-9 a-f A-F
 * @return The byte value of the character 0-16.
 */
",Convert an ASCII encoded character to hex.,"1. One-line summary: Converts a hexadecimal digit byte to its decimal value.
2. Function behavior: Takes a byte representation of a hexadecimal digit and returns its decimal value. Throws an exception if the byte is not a valid hex digit.
3. Function signature:
@param b byte: hexadecimal digit as a byte
@return byte: decimal value of the hex digit
@throws IllegalArgumentException: if the input is not a valid hex digit
4. Examples: 
'0' -> 0
'a' -> 10
'F' -> 15
5. Preconditions & Postconditions: Input must represent a single hex digit. Output is a byte representing the decimal equivalent, exception on invalid input."
