_id,name,code,docstring,human_label,one_line_summary,function_behavior,function_signature,examples,precond_postcond,dataset,target_id,implementation_id,description,signature,method,generated_by,exit_code
636767131a6d9265ec017b23,addLineNumber,"final void addLineNumber(final int lineNumber){
  if (this.lineNumber == 0) {
    this.lineNumber=(short)lineNumber;
  }
 else {
    if (otherLineNumbers == null) {
      otherLineNumbers=new int[LINE_NUMBERS_CAPACITY_INCREMENT];
    }
    int otherLineNumberIndex=++otherLineNumbers[0];
    if (otherLineNumberIndex >= otherLineNumbers.length) {
      int[] newLineNumbers=new int[otherLineNumbers.length + LINE_NUMBERS_CAPACITY_INCREMENT];
      System.arraycopy(otherLineNumbers,0,newLineNumbers,0,otherLineNumbers.length);
      otherLineNumbers=newLineNumbers;
    }
    otherLineNumbers[otherLineNumberIndex]=lineNumber;
  }
}
","/** 
 * Adds a source line number corresponding to this label.
 * @param lineNumber a source line number (which should be strictly positive).
 */
",Add the number of lines. ,Adds a line number to an internal list.,"The method adds a new line number to a list, initializing or extending the list if necessary.",@param lineNumber int: The line number to be added.,"lineNumber=5, initial=0 -> sets this.lineNumber to 5 (empty initial line number)
lineNumber=10, initial=5, list=null -> initializes otherLineNumbers list and adds 10 (non-zero initial line number)
lineNumber=15, list full -> extends list and adds 15 (list capacity exceeded)",Preconditions: lineNumber is an integer; this.lineNumber and otherLineNumbers exist. Postconditions: The line number is added to the list or initializes the list.,CoderEval,636767131a6d9265ec017b23,636767131a6d9265ec017b23--6,Add the number of lines. ,final void addLineNumber(final int lineNumber){,"final void addLineNumber(final int lineNumber) {
    if (this.lineNumber == null) {
        this.lineNumber = lineNumber;
    } else {
        this.lineNumber += lineNumber;
    }
}",Phi-3-mini-4k-instruct,1
636767151a6d9265ec017b6b,startsWith,"private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){
  if (str == null || prefix == null) {
    return str == null && prefix == null;
  }
  if (prefix.length() > str.length()) {
    return false;
  }
  return str.regionMatches(ignoreCase,0,prefix,0,prefix.length());
}
","/** 
 * <p>Check if a String starts with a specified prefix (optionally case insensitive).</p>
 * @see String#startsWith(String)
 * @param str  the String to check, may be null
 * @param prefix the prefix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
","Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ",Checks if a string starts with a specified prefix.,"Determines if the given string begins with the specified prefix, optionally ignoring case.","@param str String: The main string to check.
   @param prefix String: The prefix to compare against the start of the main string.
   @param ignoreCase boolean: Whether to ignore case during comparison.
   @return boolean: True if the main string starts with the prefix, considering case sensitivity based on the ignoreCase flag.","""hello"", ""he"", false -> true (Exact case match)
""hello"", ""HE"", true -> true (Case ignored)
""world"", ""wo"", false -> true (Exact case match)
""hello"", null, false -> false (Null prefix not matched)",Strings may be null; function returns false if prefix is longer than the main string.,CoderEval,636767151a6d9265ec017b6b,636767151a6d9265ec017b6b--1,"Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ","private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){","public static boolean startsWith(final String str, final String prefix, final boolean ignoreCase) {
    if (str == null && prefix == null) {
        return true;
    }
    if (str == null || prefix == null) {
        return false;
    }
    if (ignoreCase) {
        return str.regionMatches(true, 0, prefix, 0, prefix.length());
    } else {
        return str.startsWith(prefix);
    }
}",Qwen2.5-Coder-7B-Instruct,0
636767191a6d9265ec017c0f,enlarge,"private void enlarge(final int size){
  int doubleCapacity=2 * data.length;
  int minimalCapacity=length + size;
  byte[] newData=new byte[doubleCapacity > minimalCapacity ? doubleCapacity : minimalCapacity];
  System.arraycopy(data,0,newData,0,length);
  data=newData;
}
","/** 
 * Enlarges this byte vector so that it can receive 'size' more bytes.
 * @param size number of additional bytes that this byte vector should be able to receive.
 */
","Enlarge the byte vector data, by increasing it by the given size.",Enlarges byte array to accommodate additional size.,Creates a new byte array with a size that is either double the original or large enough to fit the current data plus an additional size. Copies existing data to the new array and updates the reference.,@param size int: The additional capacity needed.,"data length = 10, size = 5 -> new array of size 20 (capacity doubled)
data length = 10, size = 15 -> new array of size 25 (capacity based on minimal need)",Preconditions: 'data' must be a valid byte array; 'length' is the current data size. Postconditions: 'data' has been enlarged to accommodate additional elements.,CoderEval,636767191a6d9265ec017c0f,636767191a6d9265ec017c0f--7,"Enlarge the byte vector data, by increasing it by the given size.",private void enlarge(final int size){,"private void enlarge(final byte[] array, final int size) {
    byte[] newArray = new byte[array.length + size];
    System.arraycopy(array, 0, newArray, 0, array.length);
    newArray[array.length] = 0; // Initialize the new byte as zero or another value as needed
    array = newArray;
}",Phi-3-mini-4k-instruct,1
6367671a1a6d9265ec017c15,putByteArray,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
  if (length + byteLength > data.length) {
    enlarge(byteLength);
  }
  if (byteArrayValue != null) {
    System.arraycopy(byteArrayValue,byteOffset,data,length,byteLength);
  }
  length+=byteLength;
  return this;
}
","/** 
 * Puts an array of bytes into this byte vector. The byte vector is automatically enlarged if necessary.
 * @param byteArrayValue an array of bytes. May be {@literal null} to put {@code byteLength} nullbytes into this byte vector.
 * @param byteOffset index of the first byte of byteArrayValue that must be copied.
 * @param byteLength number of bytes of byteArrayValue that must be copied.
 * @return this byte vector.
 */
","Put an array of bytes into this byte vector, enlarge the byte vector automatically if necessary.","Inserts a byte array into a ByteVector, enlarging if necessary.","Copies the specified segment of a byte array into the ByteVector's data array starting from the current length, enlarges the array if too small, then updates the length.","@param byteArrayValue byte[]: the source byte array
@param byteOffset int: the starting offset in byteArrayValue
@param byteLength int: the number of bytes to insert
@return ByteVector: the modified ByteVector instance","(byte[], 0, 3)
-> ByteVector instance (inserts first three bytes)
(byte[], 2, 2)
-> ByteVector instance (inserts two bytes starting from index 2)
(null, 0, 0)
-> ByteVector instance (no changes made)",Assumes data array has enough space or can be enlarged; modifies ByteVector and increases length by byteLength.,CoderEval,6367671a1a6d9265ec017c15,6367671a1a6d9265ec017c15--14,"Put an array of bytes into this byte vector, enlarge the byte vector automatically if necessary.","public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){","public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
putByteArrayInternal(byteArrayValue,byteOffset,byteLength);
return this;
}",starcoder2-7b,1
6367672d1a6d9265ec017c73,shouldPrintMessage,"public boolean shouldPrintMessage(int timestamp,String message){
  if (messages.containsKey(message)) {
    if (timestamp - messages.get(message) >= 10) {
      messages.put(message,timestamp);
      return true;
    }
 else {
      return false;
    }
  }
 else {
    messages.put(message,timestamp);
    return true;
  }
}
","/** 
 * Returns true if the message should be printed in the given timestamp, otherwise returns false. If this method returns false, the message will not be printed. The timestamp is in seconds granularity. 
 */
"," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.",Checks if a message should be printed based on timestamp criteria.,Determines if a message can be printed based on whether it has been logged within the last 10 seconds. Updates the message timestamp if it can be printed.,"@param timestamp int: The time at which the message is attempted to be printed.
@param message String: The message to be potentially printed.
@return boolean: Returns true if the message should be printed, false otherwise.","(10, ""foo"")
-> true (First time message)
(15, ""foo"")
-> false (Within 10 seconds of last print)
(22, ""foo"")
-> true (After 10 seconds of last print)",Messages are checked against a timestamp map to see if they were logged in the last 10 seconds; timestamps are updated if printed.,CoderEval,6367672d1a6d9265ec017c73,6367672d1a6d9265ec017c73--19," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.","public boolean shouldPrintMessage(int timestamp,String message){","public boolean shouldPrintMessage(int timestamp, String message) {
        if (!messages.containsKey(message) || timestamp - messages.get(message) > 10) {
            messages.put(message, timestamp);
            return true;
        }
        return false;
    }",deepseek-coder-6.7b-instruct,0
6367672d1a6d9265ec017c73,shouldPrintMessage,"public boolean shouldPrintMessage(int timestamp,String message){
  if (messages.containsKey(message)) {
    if (timestamp - messages.get(message) >= 10) {
      messages.put(message,timestamp);
      return true;
    }
 else {
      return false;
    }
  }
 else {
    messages.put(message,timestamp);
    return true;
  }
}
","/** 
 * Returns true if the message should be printed in the given timestamp, otherwise returns false. If this method returns false, the message will not be printed. The timestamp is in seconds granularity. 
 */
"," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.",Checks if a message should be printed based on timestamp criteria.,Determines if a message can be printed based on whether it has been logged within the last 10 seconds. Updates the message timestamp if it can be printed.,"@param timestamp int: The time at which the message is attempted to be printed.
@param message String: The message to be potentially printed.
@return boolean: Returns true if the message should be printed, false otherwise.","(10, ""foo"")
-> true (First time message)
(15, ""foo"")
-> false (Within 10 seconds of last print)
(22, ""foo"")
-> true (After 10 seconds of last print)",Messages are checked against a timestamp map to see if they were logged in the last 10 seconds; timestamps are updated if printed.,CoderEval,6367672d1a6d9265ec017c73,6367672d1a6d9265ec017c73--23," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.","public boolean shouldPrintMessage(int timestamp,String message){","public Solution() {
        messages = new HashMap<>();
    }",deepseek-coder-6.7b-instruct,1
6367672d1a6d9265ec017c74,remove,"public boolean remove(int val){
  if (map.containsKey(val)) {
    map.remove(val);
    values.remove(values.indexOf(val));
    return true;
  }
  return false;
}
","/** 
 * Removes a value from the set. Returns true if the set contained the specified element. 
 */
","Remove a value from the values if the map keys contains the val. Returns true if actually removed, and false otherwise.",Removes a value from a map and list.,"Checks if the value exists in the map, removes it from both the map and list if present, and returns true. Returns false if the value is not found.","@param val int: The value to be removed.
   @return boolean: True if the removal was successful, false otherwise.","remove(5)
-> true (5 is removed from both map and list)
remove(10)
-> false (10 does not exist)
remove(-3)
-> true (Negative value removal successful if present)","Map and list are non-null, removal updates both structures consistently.",CoderEval,6367672d1a6d9265ec017c74,6367672d1a6d9265ec017c74--17,"Remove a value from the values if the map keys contains the val. Returns true if actually removed, and false otherwise.",public boolean remove(int val){,"public boolean remove(int val){

    if( map.contains(val) ){

        map.remove(val);

        // Update the list with the values at the moment that the key with the value ""val"" is removed
        values = getValuesFromMap();

        // Return true since we actually removed something
        return true;

    }
    // Else, return false because there was no item with the value ""val"" in the map
    else{
        return false;
    }
}",CodeLlama-7b-Instruct-hf,1
6367672d1a6d9265ec017c78,insert,"public boolean insert(int val){
  if (!map.containsKey(val)) {
    map.put(val,val);
    values.add(val);
    return true;
  }
 else {
    return false;
  }
}
","/** 
 * Inserts a value to the set. Returns true if the set did not already contain the specified element. 
 */
","If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",Inserts a value if it doesn't exist in the map.,"The function checks if the value exists in the map. If not, it adds the value to the map and a list, returning true; otherwise, it returns false.","@param val int: The value to be inserted
   @return boolean: True if the value was added, false if it already existed","insert(5)
-> true (inserts 5 successfully)
insert(7)
-> true (inserts 7 successfully)
insert(5)
-> false (5 already exists, no insertion)","Assumes `map` and `values` are initialized; after execution, `map` contains the value only if it wasn't already there.",CoderEval,6367672d1a6d9265ec017c78,6367672d1a6d9265ec017c78--9,"If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",public boolean insert(int val){,"public Main() {
        map = new HashMap<>();
    }",deepseek-coder-6.7b-instruct,1
636767431a6d9265ec017c88,computeLowerBounds,"private List<Integer> computeLowerBounds(List<K> keys){
  List<Integer> keyLowerBounds=new ArrayList<>(keys.size());
  for (  K key : keys) {
    int lowerBound=0;
    for (    Function<K,Integer> lowerBoundFunction : lowerBounds) {
      lowerBound=Math.max(lowerBound,lowerBoundFunction.apply(key));
    }
    keyLowerBounds.add(lowerBound);
  }
  return keyLowerBounds;
}
","/** 
 * Finds a maximum lower bound for every key.
 * @param keys list of keys.
 * @return the computed key lower bounds.
 */
","The type of key has several lower bounds conducted by different function,this function will return a list of the maximum lower bound of each key in the given list.",Calculates maximum lower bounds for a list of keys using specified functions.,Iterates over a list of keys and applies a set of functions to compute the maximum lower bound for each key. The results are collected into a list of integers.,"@param keys List<K>: List of keys to process
   @return List<Integer>: List of maximum lower bounds for each key","[key1, key2] -> [max1, max2] (lowerBounds are applied and maximum for each key is computed)
[] -> [] (empty input results in empty output)
[key1] -> [max1] (single key returns single lower bound)",Assumes the list of keys is not null and lowerBound functions are properly defined. Returns a list of non-negative integers representing maximum lower bounds per key.,CoderEval,636767431a6d9265ec017c88,636767431a6d9265ec017c88--26,"The type of key has several lower bounds conducted by different function,this function will return a list of the maximum lower bound of each key in the given list.",private List<Integer> computeLowerBounds(List<K> keys){,"private List<Integer> computeLowerBounds(List<K> keys){
    List<Integer> lowerBounds = new ArrayList<>();
    int currentLowerBound = 0;
    for(K key : keys){
        int keyType = determineKeyType(key);
        currentLowerBound = Integer.max(currentLowerBound,keyType);
        lowerBounds.add(currentLowerBound);
    }
    return lowerBounds;
}",CodeLlama-7b-Instruct-hf,1
636767441a6d9265ec017cc1,rotateRight,"private TreeNode<T> rotateRight(TreeNode<T> node){
  TreeNode<T> left=node.left;
  left.parent=null;
  node.setLeftChild(left.right);
  left.setRightChild(node);
  node.updateHeightAndSubtreeSize();
  left.updateHeightAndSubtreeSize();
  return left;
}
","/** 
 * Performs a right node rotation.
 * @param node a node to rotate
 * @return a new parent of the {@code node}
 */
",Perform a right node rotation on the AVL tree.,Performs a right rotation on a binary tree node.,The function rotates the subtree rooted at the input node to the right by making its left child the new root of the subtree and updates the heights and sizes of the involved nodes.,@return TreeNode<T>: The new root of the rotated subtree.,"node with left child -> left child becomes new root (tree rotates right)
node without left child -> unchanged (rotation not possible)",Input node must have a non-null left child; tree structure and properties adjusted after rotation.,CoderEval,636767441a6d9265ec017cc1,636767441a6d9265ec017cc1--14,Perform a right node rotation on the AVL tree.,private TreeNode<T> rotateRight(TreeNode<T> node){,"private TreeNode<T> rotateRight(TreeNode<T> node){
//TODO 16

// The tree is still AVL after
return node;
}",starcoder2-7b,1
636767461a6d9265ec017d0e,computeSuffixSum,"private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
  List<Integer> suffixSum=new ArrayList<>(Collections.nCopies(bounds.size(),0));
  long sum=0;
  for (int i=bounds.size() - 1; i >= 0; i--) {
    suffixSum.set(i,(int)Math.min(Integer.MAX_VALUE,sum));
    sum+=bounds.get(i);
  }
  return Pair.of(suffixSum,sum);
}
","/** 
 * Computes a suffix sum of the  {@code bounds}. Returns computed suffix sum and the sum of all elements in the  {@code bounds list}.
 * @param bounds list of integers.
 * @return computed pair of suffix sum list and a sum of all elements.
 */
",Return a pair of the list of suffix sum and the sum of all elements of bounds.,Calculate reverse cumulative sums for a list.,"Computes a list of suffix sums from given bounds, constraining each to Integer.MAX_VALUE, and returns this list with the total sum.","@param bounds List<Integer>: List of integers to compute suffix sums.
@return Pair<List<Integer>, Long>: Suffix sums and total sum of integers in the input list.","[1, 2, 3] -> ([0, 3, 2], 6)
(Calculates suffix sums and total sum)
[1000000, 2000000] -> ([0, 1000000], 3000000)
(Handles large numbers)
[] -> ([], 0)
(Empty input produces empty output and sum 0)","Input list must be non-null, output list size matches input with total sum computed.",CoderEval,636767461a6d9265ec017d0e,636767461a6d9265ec017d0e--1,Return a pair of the list of suffix sum and the sum of all elements of bounds.,"private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){","public static Pair<List<Integer>, Long> computeSuffixSum(List<Integer> bounds) {
        List<Integer> suffixSum = new ArrayList<>();
        long totalSum = 0;
        
        for (int num : bounds) {
            totalSum += num;
        }
        
        long currentSum = totalSum;
        for (int i = bounds.size() - 1; i >= 0; i--) {
            suffixSum.add((int)currentSum);
            currentSum -= bounds.get(i);
        }
        
        // The list is built in reverse, so we need to reverse it before returning
        Collections.reverse(suffixSum);
        
        return new Pair<>(suffixSum, totalSum);
    }",Qwen2.5-Coder-7B-Instruct,1
636767491a6d9265ec017d90,reverse,"public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
","/** 
 * Reverses the order of the elements in the specified range within the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param from the index of the first element (inclusive) inside the range to reverse
 * @param to the index of the last element (inclusive) inside the range to reverse
 */
",Reverse the order of the given elements in the specified range.,Reverses array elements between specified indices.,The function reverses the order of elements in the array from index 'from' to 'to'. It swaps elements symmetrically until the middle of the specified range is reached.,"@param arr V[]: Array whose elements are to be reversed.
   @param from int: Start index of the segment to reverse.
   @param to int: End index of the segment to reverse.","[1, 2, 3, 4, 5], 1, 3 -> [1, 4, 3, 2, 5] (subarray [2, 3, 4] reversed)
['a', 'b', 'c', 'd'], 0, 2 -> ['c', 'b', 'a', 'd'] (subarray ['a', 'b', 'c'] reversed)
[5, 4, 3], 0, 2 -> [3, 4, 5] (entire array reversed)","Indices must be within array bounds; 'from' <= 'to'. After execution, the array elements between 'from' and 'to' are reversed.",CoderEval,636767491a6d9265ec017d90,636767491a6d9265ec017d90--16,Reverse the order of the given elements in the specified range.,"public static final <V>void reverse(V[] arr,int from,int to){","public static final <V>void reverse(V[] arr,int from,int to){
    for(int i=from,j=to; i<j; i++, j--){
        V v = arr[i];
        arr[i] = arr[j];
        arr[j] = v;
    }
}",CodeLlama-7b-Instruct-hf,0
636767491a6d9265ec017d90,reverse,"public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
","/** 
 * Reverses the order of the elements in the specified range within the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param from the index of the first element (inclusive) inside the range to reverse
 * @param to the index of the last element (inclusive) inside the range to reverse
 */
",Reverse the order of the given elements in the specified range.,Reverses array elements between specified indices.,The function reverses the order of elements in the array from index 'from' to 'to'. It swaps elements symmetrically until the middle of the specified range is reached.,"@param arr V[]: Array whose elements are to be reversed.
   @param from int: Start index of the segment to reverse.
   @param to int: End index of the segment to reverse.","[1, 2, 3, 4, 5], 1, 3 -> [1, 4, 3, 2, 5] (subarray [2, 3, 4] reversed)
['a', 'b', 'c', 'd'], 0, 2 -> ['c', 'b', 'a', 'd'] (subarray ['a', 'b', 'c'] reversed)
[5, 4, 3], 0, 2 -> [3, 4, 5] (entire array reversed)","Indices must be within array bounds; 'from' <= 'to'. After execution, the array elements between 'from' and 'to' are reversed.",CoderEval,636767491a6d9265ec017d90,636767491a6d9265ec017d90--15,Reverse the order of the given elements in the specified range.,"public static final <V>void reverse(V[] arr,int from,int to){","public static final <V>void reverse(V[] arr,int from,int to){
	for(int i=from,j=to;i<j;i++,j--) {
		arr[i] ^= arr[j];
		arr[j] ^= arr[i];
		arr[i] ^= arr[j];
	}
}",CodeLlama-7b-Instruct-hf,1
6367674a1a6d9265ec017da9,moveAllListNodes,"private void moveAllListNodes(DoublyLinkedList<E> list){
  for (ListNodeIteratorImpl it=list.new ListNodeIteratorImpl(0); it.hasNext(); ) {
    ListNodeImpl<E> node=it.nextNode();
    assert node.list == list;
    node.list=this;
  }
  size+=list.size;
  list.size=0;
  modCount++;
  list.modCount++;
}
","/** 
 * Atomically moves all  {@link ListNode ListNodes} from {@code list} to this list as if eachnode was removed with  {@link #removeListNode(ListNodeImpl)} from {@code list} andsubsequently added to this list by  {@link #addListNode(ListNodeImpl)}.
 */
",Move the nodes of the given doubly linked list to a new list sequentially.,Moves nodes from one list to another.,"Transfers all nodes from a given list to the current list, updating list size and modification counters.",@param <E> DoublyLinkedList<E>: List from which nodes are moved,"list1, list2; list2 not empty -> list1 has all nodes (list2 is empty after operation)
list1 empty, list2 -> all nodes in list1 (list2 becomes empty)","Both lists are non-null, nodes from one list are moved to another, source list is emptied.",CoderEval,6367674a1a6d9265ec017da9,6367674a1a6d9265ec017da9--27,Move the nodes of the given doubly linked list to a new list sequentially.,private void moveAllListNodes(DoublyLinkedList<E> list){,"private void moveAllListNodes(DoublyLinkedList<E> list){
	this.moveListNodes(list, this, 0, list.getSize());
}",CodeLlama-7b-Instruct-hf,1
6367674a1a6d9265ec017dab,compare,"@Override public int compare(Double o1,Double o2){
  if (Math.abs(o1 - o2) < epsilon) {
    return 0;
  }
 else {
    return Double.compare(o1,o2);
  }
}
","/** 
 * Compares two floating point values. Returns 0 if they are equal, -1 if  {@literal o1 < o2}, 1 otherwise
 * @param o1 the first value
 * @param o2 the second value
 * @return 0 if they are equal, -1 if {@literal o1 < o2}, 1 otherwise
 */
","Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.",Compares two Double objects with a tolerance level epsilon.,"Returns 0 if the absolute difference between two doubles is less than epsilon, otherwise returns the result of Double.compare.","@param o1 Double: first double object
@param o2 Double: second double object
@return int: 0 if the doubles are approximately equal, otherwise standard comparison result","1.0, 1.0 -> 0 (Numbers are equal)
1.0, 1.1 -> -1 (1.0 is less than 1.1)
1.1, 1.0 -> 1 (1.1 is greater than 1.0)",The inputs are non-null Double objects; output is an integer indicating approximate equality or comparison result.,CoderEval,6367674a1a6d9265ec017dab,6367674a1a6d9265ec017dab--0,"Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.","@Override public int compare(Double o1,Double o2){","@Override public int compare(Double o1, Double o2) {
    final double EPSILON = 0.000001;
    double diff = Math.abs(o1 - o2);
    if (diff < EPSILON) {
        return 0;
    } else {
        return Double.compare(o1, o2);
    }
}",Qwen2.5-Coder-7B-Instruct,0
6367674a1a6d9265ec017dab,compare,"@Override public int compare(Double o1,Double o2){
  if (Math.abs(o1 - o2) < epsilon) {
    return 0;
  }
 else {
    return Double.compare(o1,o2);
  }
}
","/** 
 * Compares two floating point values. Returns 0 if they are equal, -1 if  {@literal o1 < o2}, 1 otherwise
 * @param o1 the first value
 * @param o2 the second value
 * @return 0 if they are equal, -1 if {@literal o1 < o2}, 1 otherwise
 */
","Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.",Compares two Double objects with a tolerance level epsilon.,"Returns 0 if the absolute difference between two doubles is less than epsilon, otherwise returns the result of Double.compare.","@param o1 Double: first double object
@param o2 Double: second double object
@return int: 0 if the doubles are approximately equal, otherwise standard comparison result","1.0, 1.0 -> 0 (Numbers are equal)
1.0, 1.1 -> -1 (1.0 is less than 1.1)
1.1, 1.0 -> 1 (1.1 is greater than 1.0)",The inputs are non-null Double objects; output is an integer indicating approximate equality or comparison result.,CoderEval,6367674a1a6d9265ec017dab,6367674a1a6d9265ec017dab--3,"Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.","@Override public int compare(Double o1,Double o2){","@Override     public int compare(Double o1, Double o2) {
        if (Math.abs(o1 - o2) < EPSILON) {
            return 0;
        } else {
            return Double.compare(o1, o2);
        }
    }",Qwen2.5-Coder-7B-Instruct,1
6367674f1a6d9265ec017e74,toString,"public String toString(){
  StringBuilder s=new StringBuilder();
  for (int j=i; j < n; j++)   s.append(vs[j]).append("" "");
  return s.toString();
}
","/** 
 * Returns a textual representation of the queue.
 * @return a textual representation of the queue.
 */
",Convert a value in a vs array to a string,Converts a section of an array to a space-separated string.,"The function iterates over an array from index `i` to `n`, appending each element followed by a space to a StringBuilder, and returns the resulting string.",@return String: The space-separated string formed by the array elements from index `i` to `n-1`.,"{""a"", ""b"", ""c""}, i=0, n=3 -> ""a b c "" (entire array)
{""x"", ""y"", ""z""}, i=1, n=3 -> ""y z "" (partial array starting at index 1)
{""m"", ""n"", ""o"", ""p""}, i=2, n=4 -> ""o p "" (starts from index 2)",Preconditions: `i` and `n` are valid indices within the bounds of the array. Postconditions: Returns a string representing the desired section of the array.,CoderEval,6367674f1a6d9265ec017e74,6367674f1a6d9265ec017e74--16,Convert a value in a vs array to a string,public String toString(){,"public String toString(){
String tempString = """";
//append values into tempString
for (int i=0;i<length;i++){
tempString += array[i] + "","";
}
return tempString.substring(0,tempString.length() - 1);
}",starcoder2-7b,1
636767501a6d9265ec017e86,previousNode,"@Override public ListNode<E> previousNode(){
  checkForComodification();
  if (!hasPrevious()) {
    throw new NoSuchElementException();
  }
  last=next=next.prev;
  nextIndex--;
  return last;
}
","/** 
 * {@inheritDoc}
 */
",Returns the previous ListNode.,Returns the previous node in a doubly linked list.,"Checks for concurrent modifications, verifies availability of a previous node, then updates and returns the previous node.","@return ListNode<E>: The previous node in the list.
   @throws NoSuchElementException: If no previous node exists.","current node -> previous node (navigates backwards)
start of list -> NoSuchElementException (no previous node)","List must not be concurrently modified, cursor must not be at the list start; post-execution, cursor steps back one node.",CoderEval,636767501a6d9265ec017e86,636767501a6d9265ec017e86--1,Returns the previous ListNode.,@Override public ListNode<E> previousNode(){,"public ListNode(E data) {
        this.data = data;
        this.next = null;
        this.previous = null;
    }",Qwen2.5-Coder-7B-Instruct,1
636767511a6d9265ec017eb0,nonZeros,"public int nonZeros(int row){
  assert row >= 0 && row < rowOffsets.length;
  return rowOffsets[row + 1] - rowOffsets[row];
}
","/** 
 * Get the number of non-zero entries of a row.
 * @param row the row
 * @return the number of non-zero entries of a row
 */
",Return the number of non-zero entries of a row.,Calculates the number of non-zero elements in a specified row.,The function computes the difference between the values of consecutive row offsets to determine non-zero entries in a given row of a sparse matrix.,"@param row int: Index of the matrix row for which non-zero elements are counted.
@return int: The count of non-zero elements in the specified row.
@throws AssertionError: If the row index is out of bounds.","row = 0 -> 5 (if rowOffsets[1] = 5, rowOffsets[0] = 0)
row = 1 -> 3 (if rowOffsets[2] = 8, rowOffsets[1] = 5)
row = 2 -> 2 (if rowOffsets[3] = 10, rowOffsets[2] = 8)","The row index must be within the valid range; on success, the function returns the number of non-zero elements in the specified row.",CoderEval,636767511a6d9265ec017eb0,636767511a6d9265ec017eb0--12,Return the number of non-zero entries of a row.,public int nonZeros(int row){,"public int nonZeros(int row){
    int count = 0;
    for (int i=0; i<n; i++){
        if (entries[row][i]!= 0.0) count++;
    }
    return count;
}",starcoder2-7b,1
