_id,name,code,docstring,human_label,enriched_description
636766fe1a6d9265ec01782a,readUtf,"final String readUtf(final int constantPoolEntryIndex,final char[] charBuffer){
  String value=constantUtf8Values[constantPoolEntryIndex];
  if (value != null) {
    return value;
  }
  int cpInfoOffset=cpInfoOffsets[constantPoolEntryIndex];
  return constantUtf8Values[constantPoolEntryIndex]=readUtf(cpInfoOffset + 2,readUnsignedShort(cpInfoOffset),charBuffer);
}
","/** 
 * Reads a CONSTANT_Utf8 constant pool entry in  {@link #classFileBuffer}.
 * @param constantPoolEntryIndex the index of a CONSTANT_Utf8 entry in the class's constant pooltable.
 * @param charBuffer the buffer to be used to read the string. This buffer must be sufficientlylarge. It is not automatically resized.
 * @return the String corresponding to the specified CONSTANT_Utf8 entry.
 */
",Read a CONSTANT_Utf8 constant pool entry in the classFileBuffer.,"```
---
**1. One-line summary:** Retrieve or read a UTF-8 string from a constant pool.
**2. Function behavior:** The function returns a UTF-8 string from `constantUtf8Values` if already available; otherwise, it reads and stores it by calculating offsets using `cpInfoOffsets` and returns the stored value.
**3. Function signature:** The function takes a constant pool entry index as an integer and a character buffer as input, and returns a string.
**4. Examples:** Input: (0, new char[100]); Output: ""Example String""
**5. Preconditions & Postconditions:** Preconditions: `constantUtf8Values` and `cpInfoOffsets` are initialized arrays; the index is valid; `charBuffer` has sufficient length. Postconditions: Returns a valid UTF-8 string or may throw an exception if handling fails.
---
```"
636766851a6d9265ec01751b,decodeHexNibble,"private static char decodeHexNibble(final char c){
  if ('0' <= c && c <= '9') {
    return (char)(c - '0');
  }
 else   if ('a' <= c && c <= 'f') {
    return (char)(c - 'a' + 10);
  }
 else   if ('A' <= c && c <= 'F') {
    return (char)(c - 'A' + 10);
  }
 else {
    return Character.MAX_VALUE;
  }
}
","/** 
 * Helper to decode half of a hexadecimal number from a string.
 * @param c The ASCII character of the hexadecimal number to decode.Must be in the range  {@code [0-9a-fA-F]}.
 * @return The hexadecimal value represented in the ASCII charactergiven, or  {@link Character#MAX_VALUE} if the character is invalid.
 */
",Convert a hexadecimal number to binary and return its character type.,"```
---
**1. One-line summary:** Converts a hexadecimal character to its integer value.
**2. Function behavior:** Takes a single hexadecimal character and returns the integer it represents; returns `Character.MAX_VALUE` if the input is not a valid hexadecimal character.
**3. Function signature:** Takes a `char` parameter `c` and returns a `char`.
**4. Examples:** `'1' -> 1`, `'a' -> 10`, `'F' -> 15`, `'G' -> \uFFFF`
**5. Preconditions & Postconditions:** Input is a character; a valid hex character will return its value as a numerical character, invalid will return `Character.MAX_VALUE`.
---
```"
636766f21a6d9265ec01767d,toString,"public static String toString(Object object){
  return (object == null) ? null : object.toString();
}
","/** 
 * Object to String ,when null object then null else return toString(); 
 */
","Convert object to string  if the object is not null. Otherwise, null is returned.","---
**1. One-line summary:** Converts an object to its string representation.

**2. Function behavior:** The function checks if the provided object is null; if it is, it returns null. Otherwise, it calls the `toString()` method on the object and returns the resulting string.

**3. Function signature:** Takes one parameter of type `Object` and returns a `String`.

**4. Examples:** 
- Input: `null`, Output: `null`
- Input: `123`, Output: `""123""`
- Input: `""Hello""`, Output: `""Hello""`

**5. Preconditions & Postconditions:** The object parameter can be any type, including null; if null, returns null, otherwise a valid string representation.
---"
636767581a6d9265ec017fc4,factorial,"public static long factorial(int n){
  long multi=1;
  for (int i=1; i <= n; i++) {
    multi=multi * i;
  }
  return multi;
}
","/** 
 * Calculate the factorial of $n$.
 * @param n the input number
 * @return the factorial
 */
",Calculate the factorial of the given number.,"---
**1. One-line summary:** Computes the factorial of a non-negative integer.

**2. Function behavior:** The function calculates the product of all positive integers up to and including `n` by multiplying each integer from 1 to `n` sequentially and storing the result in `multi`, which is then returned.

**3. Function signature:** Takes an integer `n` as input and returns a long integer representing the factorial of `n`.

**4. Examples:** 
- Input: `5`, Output: `120`
- Input: `0`, Output: `1`
- Input: `3`, Output: `6`

**5. Preconditions & Postconditions:** 
- Preconditions: `n` is a non-negative integer (0 or greater).
- Postconditions: Returns a long value; if `n` is 0, the function returns 1, as `0!` is defined to be 1. The function might not handle very large values of `n` due to limitations on the `long` data type.
---"
636767511a6d9265ec017eb6,selectOnOuterFace,"private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate,Node start,Node stop,int dir){
  OuterFaceCirculator circulator=start.iterator(dir);
  Node current=circulator.next();
  while (current != stop && !predicate.test(current)) {
    current=circulator.next();
  }
  return circulator;
}
","/** 
 * Either finds and returns a circulator to the node on the boundary of the component, which satisfies the  {@code predicate} or returns a circulator to the {@code stop} node.
 * @param predicate the condition the desired node should satisfy
 * @param start the node to start the search from
 * @param stop the node to end the search with
 * @param dir the direction to start the traversal in
 * @return a circulator to the node satisfying the {@code predicate} or to the {@code stop} node
 */
",Find a circulator to the node that satisfies the Interface predicate.,"```
---
**1. One-line summary:** Finds a node on the outer face matching a given condition, iterating from start to stop.
**2. Function behavior:** The function creates a circulator from the start node in the given direction, iterates through nodes until it reaches the stop node or finds a node that satisfies the predicate, and returns the circulator.
**3. Function signature:** The function takes a Predicate<Node> `predicate`, two Node objects `start` and `stop`, an integer `dir`, and returns an OuterFaceCirculator.
**4. Examples:** 
   - Input: (n -> n.isValid(), startNode, endNode, 1); Output: Circulator pointing to first valid node or endNode.
   - Input: (n -> n.hasValue(5), startNode, stopNode, -1); Output: Circulator pointing to first node with value 5 or stopNode.
**5. Preconditions & Postconditions:** The nodes and circulator are non-null; iteration is stopped when reaching either the stop node or the conditionally matching node; does not handle circular references or infinite loops outside defined stop node.
---
```"
636767841a6d9265ec0183e8,add,"public void add(LoggingEvent event){
  ea[last]=event;
  if (++last == maxSize)   last=0;
  if (numElems < maxSize)   numElems++;
 else   if (++first == maxSize)   first=0;
}
","/** 
 * Add an <code>event</code> as the last event in the buffer.
 */
",Add an event as the last event in the buffer.,"```
---
**1. One-line summary:** Adds an event to a circular buffer.

**2. Function behavior:** The function inserts a new event into a circular array `ea` at the position indicated by `last`, then updates the `last` index, wrapping it to the beginning if it reaches `maxSize`. If the buffer isn't full (`numElems < maxSize`), it increments the count of elements; otherwise, it updates the `first` index to wrap around when necessary.

**3. Function signature:** The function takes a single parameter `event` of type `LoggingEvent` and returns void.

**4. Examples:** 
   - Input: Buffer = [E1, E2, E3], maxSize = 3, first = 0, last = 2, numElems = 3, event = E4
     Output: Buffer = [E4, E2, E3], first = 1, last = 0, numElems = 3
   - Input: Buffer = [null, null, null], maxSize = 3, first = 0, last = 0, numElems = 0, event = E1
     Output: Buffer = [E1, null, null], first = 0, last = 1, numElems = 1

**5. Preconditions & Postconditions:** Preconditions: `ea` is initialized with a size of `maxSize`; `first`, `last`, and `numElems` are valid indices and counts. Postconditions: `ea` contains the new event at the correct position, and `first`, `last`, `numElems` are appropriately updated. No output is produced; only internal state changes.
---
```"
636767a41a6d9265ec01857e,compareSigned,"private static int compareSigned(long a,long b){
  return (a < b) ? -1 : ((a > b) ? 1 : 0);
}
","/** 
 * Compares the two specified  {@code long} values. The sign of the value returned is the same as that of{@code ((Long) a).compareTo(b)}. <p> <b>Note for Java 7 and later:</b> this method should be treated as deprecated; use the equivalent {@link Long#compare} method instead.
 * @param a the first  {@code long} to compare
 * @param b the second  {@code long} to compare
 * @return a negative value if {@code a} is less than {@code b}; a positive value if  {@code a} is greater than{@code b}; or zero if they are equal
 */
",Compare two numbers.,"---
**1. One-line summary:** Compares two long integers and returns their order relation.

**2. Function behavior:** The function takes two long integers as input; if the first (a) is less than the second (b), it returns -1. If a is greater than b, it returns 1. If they are equal, it returns 0.

**3. Function signature:** The function takes two long parameters (a, b) and returns an int.

**4. Examples:** 
- Input: (5, 10) Output: -1
- Input: (15, 5) Output: 1
- Input: (7, 7) Output: 0

**5. Preconditions & Postconditions:** 
- Preconditions: a and b are long integers.
- Postconditions: The function returns -1, 0, or 1 depending on the comparison.
---"
636766a91a6d9265ec0175ae,putByteArray,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
  if (length + byteLength > data.length) {
    enlarge(byteLength);
  }
  if (byteArrayValue != null) {
    System.arraycopy(byteArrayValue,byteOffset,data,length,byteLength);
  }
  length+=byteLength;
  return this;
}
","/** 
 * Puts an array of bytes into this byte vector. The byte vector is automatically enlarged if necessary.
 * @param byteArrayValue an array of bytes. May be {@literal null} to put {@code byteLength} nullbytes into this byte vector.
 * @param byteOffset     index of the first byte of byteArrayValue that must be copied.
 * @param byteLength     number of bytes of byteArrayValue that must be copied.
 * @return this byte vector.
 */
",Add a byte array into the byte vector.,"```
---
**1. One-line summary:** Appends a byte array slice to the ByteVector.

**2. Function behavior:** The function appends a specified portion of an input byte array to the ByteVector, enlarging the internal buffer if necessary, using System.arraycopy to efficiently copy the data.

**3. Function signature:** Takes a byte array (byteArrayValue), an integer offset (byteOffset), and an integer length (byteLength); returns a modified ByteVector object.

**4. Examples:** 
- Input: byteArrayValue = [0x01, 0x02, 0x03, 0x04], byteOffset = 1, byteLength = 2; Result: ByteVector with appended data [0x02, 0x03].
- Input: byteArrayValue = [0x05, 0x06], byteOffset = 0, byteLength = 2; Result: ByteVector with appended data [0x05, 0x06].

**5. Preconditions & Postconditions:** Preconditions: byteOffset and byteLength must specify a valid range within the byteArrayValue; byteArrayValue can be null. Postconditions: ByteVector contains the specified byte array portion; enlarges internal array if needed.
---
```"
636766f11a6d9265ec01764f,values,"public Collection<Object> values(){
  ArrayList<Object> answer=new ArrayList<>(readMethods.size());
  for (Iterator<Object> iter=valueIterator(); iter.hasNext(); ) {
    answer.add(iter.next());
  }
  return Collections.unmodifiableList(answer);
}
","/** 
 * Returns the values for the BeanMap.
 * @return values for the BeanMap. The returned collection is not modifiable.
 */
",Return an unmodifiable list that contains all methods in the BeanMap.,"```
---
**1. One-line summary:** Return a collection of all values from a source as an unmodifiable list.

**2. Function behavior:** The function initializes an ArrayList sized to the number of readable methods, iterates through a value iterator, adds each element to the list, and then returns it as an unmodifiable list.

**3. Function signature:** The function takes no parameters and returns a Collection<Object>.

**4. Examples:** 
Input: None (method call)
Output: A collection containing the list of objects retrieved from the value iterator.

**5. Preconditions & Postconditions:** 
Preconditions: The valueIterator() method must be initialized and have values to iterate over.
Postconditions: The returned list is immutable; modifications are not allowed after it is returned.
---
```"
636766f81a6d9265ec017758,hashCode,"@Override public int hashCode(){
  int hashCode=13 * (sort == INTERNAL ? OBJECT : sort);
  if (sort >= ARRAY) {
    for (int i=valueBegin, end=valueEnd; i < end; i++) {
      hashCode=17 * (hashCode + valueBuffer.charAt(i));
    }
  }
  return hashCode;
}
","/** 
 * Returns a hash code value for this type.
 * @return a hash code value for this type.
 */
",Compute a hash code according to the type.,"```
---
**1. One-line summary:** Computes a hash code based on object type and character values.

**2. Function behavior:** It calculates a hash code starting from a base value of 13 times a constant depending on the `sort` value; if `sort` is greater than or equal to `ARRAY`, it iterates through `valueBuffer` from `valueBegin` to `valueEnd`, modifying the hash code by adding each character's value multiplied by 17.

**3. Function signature:** The function takes no parameters and returns an `int`.

**4. Examples:** 
- If `sort = INTERNAL`, `valueBegin = 0`, `valueEnd = 3`, `valueBuffer = ""abc""`, `ARRAY = 1`, `OBJECT = 1`: Output could be a computed hash code like 949.
- If `sort = ARRAY`, `valueBegin = 0`, `valueEnd = 0`, `valueBuffer = """"`, `ARRAY = 3`, `OBJECT = 2`: Output will be a base hash code like 39.

**5. Preconditions & Postconditions:** `sort`, `OBJECT`, `ARRAY`, `valueBegin`, `valueEnd`, and a proper `valueBuffer` should be appropriately initialized; the function returns a deterministic integer based on these parameters. No exceptions should be thrown if constraints are met.
---
```"
6367676c1a6d9265ec01820b,deleteAny,"public static String deleteAny(String inString,String charsToDelete){
  if (!hasLength(inString) || !hasLength(charsToDelete)) {
    return inString;
  }
  StringBuilder sb=new StringBuilder();
  for (int i=0; i < inString.length(); i++) {
    char c=inString.charAt(i);
    if (charsToDelete.indexOf(c) == -1) {
      sb.append(c);
    }
  }
  return sb.toString();
}
","/** 
 * Delete any character in a given String.
 * @param inString the original String
 * @param charsToDelete a set of characters to delete.E.g. ""az\n"" will delete 'a's, 'z's and new lines.
 * @return the resulting String
 */
",Delete characters that exists in the intersection between two character strings of the first character string and return the first character string that is modified.,"```
---
**1. One-line summary:** Removes specified characters from a string.

**2. Function behavior:** The function iterates over each character in the input string `inString` and appends any character not found in the `charsToDelete` string to a `StringBuilder` object to construct a new string where all occurrences of specified characters are removed.

**3. Function signature:** The function takes two parameters, `inString` (a string to be processed) and `charsToDelete` (a string containing characters to be removed) and returns a new string without the specified characters.

**4. Examples:** 
- Input: (""hello"", ""l""), Output: ""heo""
- Input: (""world"", ""xyz""), Output: ""world""
- Input: (""abracadabra"", ""ab""), Output: ""rcdr""

**5. Preconditions & Postconditions:** 
- Preconditions: `inString` and `charsToDelete` can be any strings, including empty strings.
- Postconditions: The output string will have all instances of characters found in `charsToDelete` removed from `inString`. If either input string is empty, the original `inString` is returned.
---
```"
636766861a6d9265ec01755a,match,"public final MatchResult match(CharSequence uri){
  if (uri == null || uri.length() == 0)   return (regexPattern == null) ? EMPTY_STRING_MATCH_RESULT : null;
 else   if (regexPattern == null)   return null;
  Matcher m=regexPattern.matcher(uri);
  if (!m.matches())   return null;
  return (groupIndexes.length > 0) ? new GroupIndexMatchResult(m) : m;
}
","/** 
 * Match a URI against the pattern.
 * @param uri the uri to match against the template.
 * @return the match result, otherwise null if no match occurs.
 */
","If the match between the url and the pattern occurs, return the match result. Otherwise, return null.","```
---
**1. One-line summary:** Matches a URI against a regex pattern and returns the match result.

**2. Function behavior:** This function checks if a given URI matches a pre-defined regex pattern. If the URI is null or empty and no pattern is defined, it returns an empty match result constant; otherwise, it returns null. If a regex pattern exists, it uses it to create a Matcher object for the URI. If the URI doesn't match, it returns null. If it matches, depending on the presence of group indexes, it returns a GroupIndexMatchResult or the matcher itself.

**3. Function signature:** The function takes a CharSequence `uri` as a parameter and returns a MatchResult object or null.

**4. Examples:** 
- Input: `match(null)`, regexPattern is undefined → Output: `EMPTY_STRING_MATCH_RESULT`
- Input: `match(""example"")`, regexPattern defined matches ""example"" → Output: `MatchResult`
- Input: `match(""nomatch"")`, regexPattern defined does not match ""nomatch"" → Output: `null`

**5. Preconditions & Postconditions:** Preconditions: The `uri` parameter can be null or any sequence of characters; the function relies on a pre-defined regexPattern and non-detailed groupIndexes. Postconditions: Output results vary based on matches; returns `null` for unmatched cases, and either `EMPTY_STRING_MATCH_RESULT` or a match result for successful matches.
---
```"
636766f91a6d9265ec01777d,convertHexDigit,"public static byte convertHexDigit(byte b){
  if ((b >= '0') && (b <= '9'))   return (byte)(b - '0');
  if ((b >= 'a') && (b <= 'f'))   return (byte)(b - 'a' + 10);
  if ((b >= 'A') && (b <= 'F'))   return (byte)(b - 'A' + 10);
  throw new IllegalArgumentException(""!hex:"" + Integer.toHexString(0xff & b));
}
","/** 
 * @param b An ASCII encoded character 0-9 a-f A-F
 * @return The byte value of the character 0-16.
 */
",Convert an ASCII encoded character to hex.,"```
---
**1. One-line summary:** Convert a hexadecimal digit to its byte value.
**2. Function behavior:** The function checks if a byte input is a valid hexadecimal digit ('0'-'9', 'a'-'f', 'A'-'F'), converts it to its numerical value, and returns the corresponding byte; if invalid, it throws an exception.
**3. Function signature:** The function takes a single byte `b` as input and returns a byte.
**4. Examples:** 
    - Input: (byte) '1'; Output: (byte) 1
    - Input: (byte) 'a'; Output: (byte) 10
    - Input: (byte) 'F'; Output: (byte) 15
**5. Preconditions & Postconditions:** Preconditions: The input `b` must be a single ASCII-encoded character. Postconditions: Returns the numerical byte representation for valid hex digits; throws an IllegalArgumentException for invalid inputs.
---
```"
636767861a6d9265ec01844c,removeAppender,"public void removeAppender(String name){
  if (name == null || appenderList == null)   return;
  int size=appenderList.size();
  for (int i=0; i < size; i++) {
    if (name.equals(((Appender)appenderList.elementAt(i)).getName())) {
      appenderList.removeElementAt(i);
      break;
    }
  }
}
","/** 
 * Remove the appender with the name passed as parameter form the list of appenders.  
 */
",Remove the appender by the given name from the list of appenders.,"---
**1. One-line summary:** Removes an appender from a list by its name.

**2. Function behavior:** The function iterates through a list of appenders, and if it finds an appender with a matching name, it removes that appender from the list and stops further iteration.

**3. Function signature:** The function takes a single String parameter `name` and returns void.

**4. Examples:** 
- Input: `removeAppender(""myAppender"")` with `appenderList` containing an appender named ""myAppender""; Output: ""myAppender"" is removed from `appenderList`.
- Input: `removeAppender(""nonExistingAppender"")` with `appenderList` not containing ""nonExistingAppender""; Output: `appenderList` remains unchanged.

**5. Preconditions & Postconditions:** Preconditions include `name` can be null, and `appenderList` should be initialized. The function does nothing if either `name` is null or `appenderList` is null. The function removes the first occurrence of an appender with the specified name, if it exists, and leaves the list unchanged if no match is found.
---"
6367670c1a6d9265ec017a2a,toPrimitive,"public static int[] toPrimitive(final Integer[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_INT_ARRAY;
  }
  final int[] result=new int[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].intValue();
  }
  return result;
}
","/** 
 * <p>Converts an array of object Integers to primitives.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>Integer</code> array, may be <code>null</code>
 * @return an <code>int</code> array, <code>null</code> if null array input
 * @throws NullPointerException if array content is <code>null</code>
 */
","Convert the given Integer array to primitives. Return ArrayUtils.EMPTY_INT_ARRAY for an empty array, return null for null array.","```
---
**1. One-line summary:** Converts an Integer array to a primitive int array.
**2. Function behavior:** The function checks if the input array is null, returning null if true; if the array is empty, it returns a predefined empty int array; otherwise, it iterates over the Integer array, converting each element to a primitive int and storing it in a new int array, which is then returned.
**3. Function signature:** The function takes a single parameter, an Integer array (Integer[]), and returns an int array (int[]).
**4. Examples:** 
   - Input: Integer[] array = {1, 2, 3}; Output: int[] = {1, 2, 3}
   - Input: Integer[] array = {}; Output: int[] = {}
   - Input: Integer[] array = {null}; Output: NullPointerException
   - Input: Integer[] array = null; Output: null
**5. Preconditions & Postconditions:** Preconditions include that the input can be a null Integer array; Postconditions are that the function returns a converted int array or null. The function will throw a NullPointerException if an individual element in the array is null.
---
```"
636767041a6d9265ec017911,register,"static void register(Object value){
  if (value != null) {
    Map m=getRegistry();
    if (m == null) {
      m=new WeakHashMap();
      REGISTRY.set(m);
    }
    m.put(value,null);
  }
}
","/** 
 * <p> Registers the given object. Used by the reflection methods to avoid infinite loops. </p>
 * @param value The object to register.
 */
",Register the value in REGISTRY if the value is not null.,"---
**1. One-line summary:** Registers a non-null object in a thread-local weak hashmap.  
**2. Function behavior:** The function checks if the provided value is non-null and then retrieves or initializes a thread-local WeakHashMap. The WeakHashMap is used to weakly reference objects, meaning that their memory will be reclaimed if no strong references exist. If the map does not exist, it is created; then, the value is added to this map with a null as its value.  
**3. Function signature:** The function takes a single parameter of type Object and returns void.  
**4. Examples:** 
    - Input: register(""example""); Outcome: The string ""example"" is added to the WeakHashMap associated with the current thread.
    - Input: register(null); Outcome: Nothing happens as the value is null.  
**5. Preconditions & Postconditions:** The input value must be non-null to be registered. If the thread-local registry map is null, it is initialized as a WeakHashMap. The function assumes that REGISTRY is a thread-local variable and it does not check for concurrency issues beyond this thread-local context. If executed with a null input, the function performs no operation.  
---"
636767511a6d9265ec017eb0,nonZeros,"public int nonZeros(int row){
  assert row >= 0 && row < rowOffsets.length;
  return rowOffsets[row + 1] - rowOffsets[row];
}
","/** 
 * Get the number of non-zero entries of a row.
 * @param row the row
 * @return the number of non-zero entries of a row
 */
",Return the number of non-zero entries of a row.,"---
**1. One-line summary:** Returns the number of non-zero elements in a specified row.

**2. Function behavior:** The function calculates the number of non-zero elements in a given row of a matrix represented in compressed row storage format by subtracting the row offset of the current row from the row offset of the next row.

**3. Function signature:** The function takes an integer `row` as a parameter, representing the index of the row, and returns an integer value.

**4. Examples:** 
- Input: `row = 2`, `rowOffsets = [0, 3, 6, 8, ...]`; Output: `2`
- Input: `row = 0`, `rowOffsets = [0, 3, 6, 8, ...]`; Output: `3`
- Input: `row = 1`, `rowOffsets = [0, 3, 6, 8, ...]`; Output: `3`

**5. Preconditions & Postconditions:** The function assumes the `row` index is valid and within the bounds of the `rowOffsets` array (0 <= `row` < `rowOffsets.length - 1`); otherwise, an assertion failure occurs. It expects `rowOffsets` to be a valid array with non-decreasing values. The output is an integer indicating the number of non-zero elements in the specified row.
---"
6367676c1a6d9265ec018223,containsInstance,"public static boolean containsInstance(Collection collection,Object element){
  if (collection != null) {
    for (    Object candidate : collection) {
      if (candidate == element) {
        return true;
      }
    }
  }
  return false;
}
","/** 
 * Check whether the given Collection contains the given element instance. <p>Enforces the given instance to be present, rather than returning <code>true</code> for an equal element as well.
 * @param collection the Collection to check
 * @param element the element to look for
 * @return <code>true</code> if found, <code>false</code> else
 */
",Check whether the element exists in the collection. ,"    ---
    **1. One-line summary:** Checks if a collection contains a specific instance of an element.
    **2. Function behavior:** Iterates through the collection and returns true if the reference of any element matches the given object; otherwise, returns false.
    **3. Function signature:** Takes a Collection and an Object as parameters and returns a boolean.
    **4. Examples:** Input: [1, 2, 3], element: 2. Output: false; Input: [""a"", new String(""a"")], element: ""a"". Output: true.
    **5. Preconditions & Postconditions:** The collection can be null; if null, returns false. Compares object references, not using equals().
    ---"
636766fa1a6d9265ec01779d,isAsciiControl,"public static boolean isAsciiControl(final char ch){
  return ch < 32 || ch == 127;
}
","/** 
 * <p>Checks whether the character is ASCII 7 bit control.</p> <pre> CharUtils.isAsciiControl('a')  = false CharUtils.isAsciiControl('A')  = false CharUtils.isAsciiControl('3')  = false CharUtils.isAsciiControl('-')  = false CharUtils.isAsciiControl('\n') = true CharUtils.isAsciiControl('&copy;') = false </pre>
 * @param ch  the character to check
 * @return true if less than 32 or equals 127
 */
",Check whether the character is ASCII 7 bit control.,"
---
**1. One-line summary:** Checks if a character is an ASCII control character.

**2. Function behavior:** The function returns true if the input character's ASCII value is less than 32 or equals 127, indicating it's a control character, and false otherwise.

**3. Function signature:** Takes a single `char` as input and returns a `boolean`.

**4. Examples:**
- Input: '\n' Output: true
- Input: 'A' Output: false
- Input: ' ' Output: false
- Input: 127 Output: true

**5. Preconditions & Postconditions:** Input is a valid character. Output is true for control characters and false otherwise. Does not handle non-char inputs.
---"
6367670b1a6d9265ec0179f2,containsKey,"@Override public boolean containsKey(final Object key){
  if (this.fast) {
    return this.map.containsKey(key);
  }
 else {
synchronized (this.map) {
      return this.map.containsKey(key);
    }
  }
}
","/** 
 * Return <code>true</code> if this map contains a mapping for the specified key.
 * @param key  the key to be searched for
 * @return true if the map contains the key
 */
",Check whether a map contains a mapping for the specified key.,"---
**1. One-line summary:** Checks for the presence of a key in a map.

**2. Function behavior:** The function checks if the specified key is present in the map. If `fast` is true, it directly checks using `map.containsKey(key)`. If not, it synchronizes on the map and then performs the check.

**3. Function signature:** The function takes one parameter `key` of type `Object` and returns a `boolean`.

**4. Examples:** Input: key = ""exampleKey""; Output: true/false based on map state.

**5. Preconditions & Postconditions:** The map must be initialized before calling this function. The function returns `true` if the key is found, otherwise `false`. It may fail if the key or map are null, leading to exceptions.
---"
636766fa1a6d9265ec017796,toObject,"public static Boolean[] toObject(final boolean[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_BOOLEAN_OBJECT_ARRAY;
  }
  final Boolean[] result=new Boolean[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i] ? Boolean.TRUE : Boolean.FALSE;
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive booleans to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>boolean</code> array
 * @return a <code>Boolean</code> array, <code>null</code> if null array input
 */
",Convert an array of primitive booleans to objects.,"```
---
**1. One-line summary:** Converts a boolean array to a Boolean object array.
**2. Function behavior:** The function converts a given primitive boolean array to an array of Boolean objects, returning null if the input array is null, or an empty Boolean object array if the input is empty.
**3. Function signature:** The function takes a single parameter, a boolean array, and returns a Boolean object array.
**4. Examples:** 
   Input: [true, false, true]
   Output: [Boolean.TRUE, Boolean.FALSE, Boolean.TRUE]

   Input: []
   Output: ArrayUtils.EMPTY_BOOLEAN_OBJECT_ARRAY

   Input: null
   Output: null
**5. Preconditions & Postconditions:** The input is a boolean array which can be null or empty, and the output is either null when the input is null, an empty Boolean object array when the input is empty, or a converted Boolean object array.
---
```"
636767aa1a6d9265ec01864a,toByteArray,"public byte[] toByteArray(){
  final int size=bytes.length;
  final byte[] copy=new byte[size];
  System.arraycopy(bytes,0,copy,0,size);
  return copy;
}
","/** 
 * Copies bytes to a  {@code byte[]}.
 */
",Copy bytes to a byte array.,"```
---
**1. One-line summary:** Creates and returns a copy of the byte array.

**2. Function behavior:** The function initializes a new byte array, 'copy', of the same length as the 'bytes' array, uses `System.arraycopy` to copy the contents of 'bytes' into 'copy', and returns 'copy'.

**3. Function signature:** The function takes no parameters and returns a byte array.

**4. Examples:** 
Input: (Assuming 'bytes' is `[1, 2, 3]`)
Output: `[1, 2, 3]`

**5. Preconditions & Postconditions:** 
Preconditions: The 'bytes' array must be initialized and should not be null.
Postconditions: Returns a new byte array that is an exact copy of the original 'bytes' array. If 'bytes' is empty, returns an empty byte array.
---
```"
636767561a6d9265ec017f7c,edgeSetToTour,"protected GraphPath<V,E> edgeSetToTour(Set<E> tour,Graph<V,E> graph){
  List<V> vertices=new ArrayList<>(tour.size() + 1);
  MaskSubgraph<V,E> tourGraph=new MaskSubgraph<>(graph,v -> false,e -> !tour.contains(e));
  new DepthFirstIterator<>(tourGraph).forEachRemaining(vertices::add);
  return vertexListToTour(vertices,graph);
}
","/** 
 * Transform from a Set representation to a graph path.
 * @param tour a set containing the edges of the tour
 * @param graph the graph
 * @return a graph path
 */
",Convert a set representation to a graph path.,"```
---
**1. One-line summary:** Converts a set of edges into a tour path in a graph.

**2. Function behavior:** The function takes a set of edges representing a tour within a graph, creates a subgraph containing only those edges, performs a depth-first traversal to collect the vertices, and then constructs a tour from these vertices using another function.

**3. Function signature:** The function takes a Set<E> of edges and a Graph<V,E> as input parameters, and returns a GraphPath<V,E>.

**4. Examples:** 
   Input: tour = {e1, e2, e3}, graph = complete graph with vertices {v1, v2, v3, v4} 
   Output: tour path using vertices {v1, v2, v3, v1}
   
**5. Preconditions & Postconditions:** 
   - Preconditions: The input 'tour' should be a valid set of edges within the given 'graph'.
   - Postconditions: The function returns a GraphPath that represents a tour if possible; otherwise, the behavior depends on vertexListToTour's handling of incomplete tours.
---
```"
